uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
04c13ee4-aab7-3f54-9073-7a0574c50603,Brazil,government,14000016,COLEGIO ESTADUAL MILITARIZADO DESEMBARGADOR SADOC PEREIRA,2.9906,-61.3105,1.0,628,No,Estadual,Urban,No,0.0,Norte,1,Roraima,14,Alto Alegre,1400050,No
06a46f9b-8a24-3861-ace2-22fe09946177,Brazil,government,14000032,ESCOLA ESTADUAL INDIGENA ANTONIO DIAS DE SOUZA CRUZ,3.408,-61.1059,0.94,169,No,Estadual,Rural,Yes,5.0,Norte,1,Roraima,14,Alto Alegre,1400050,Yes
5d91543c-65b4-3ca7-a7fb-93b9c83ba481,Brazil,government,14000113,ESCOLA ESTADUAL INDIGENA FABIO DE MAGALHAES,3.2896,-61.3892,1.0,14,No,Estadual,Rural,No,0.0,Norte,1,Roraima,14,Alto Alegre,1400050,No
a281c44e-669b-332a-ad37-9db9f448db15,Brazil,government,14000130,ESCOLA ESTADUAL INDIGENA HERMENEGILDO SAMPAIO,3.2726,-61.0726,1.0,241,No,Estadual,Rural,Yes,5.0,Norte,1,Roraima,14,Alto Alegre,1400050,Yes
8d299660-cfde-325e-83ec-0754cc244cc4,Brazil,government,14000148,ESCOLA ESTADUAL INDIGENA EURICO MANDULAO,2.874,-61.2871,0.94,227,No,Estadual,Rural,No,0.0,Norte,1,Roraima,14,Alto Alegre,1400050,Yes
2b7d7105-5809-3cd3-9923-27f0e3342bd2,Brazil,government,14000164,ESCOLA ESTADUAL INDIGENA MACHADO DE ASSIS,3.3659,-61.1588,1.0,42,No,Estadual,Rural,No,0.0,Norte,1,Roraima,14,Alto Alegre,1400050,No
9c9644f5-73d6-31f1-b946-c02bce4a7089,Brazil,government,14000172,ESCOLA ESTADUAL INDIGENA MARECHAL CANDIDO RONDON,3.0783,-62.7555,0.67,194,No,Estadual,Rural,Yes,2.0,Norte,1,Roraima,14,Alto Alegre,1400050,Yes
ccba3161-8e7d-38d4-8156-44d7c3836e1f,Brazil,government,14000210,ESCOLA ESTADUAL NOVA ESPERANCA,2.8103,-61.4846,1.0,211,No,Estadual,Rural,No,0.0,Norte,1,Roraima,14,Mucajaí,1400308,No
43be21c0-82f6-3a49-a635-d66a6a352672,Brazil,government,14000237,ESCOLA ESTADUAL INDIGENA PRESIDENTE GETULIO VARGAS,3.3135,-61.0905,1.0,9,No,Estadual,Rural,No,0.0,Norte,1,Roraima,14,Alto Alegre,1400050,No
1f6e73f8-b537-323f-a5a6-62d67f65f205,Brazil,government,14000253,ESCOLA ESTADUAL PROFESSOR GERALDO DA SILVA PINTO,2.9886,-61.3062,1.0,314,Yes,Estadual,Urban,No,0.0,Norte,1,Roraima,14,Alto Alegre,1400050,No
21786182-906f-36c5-aa36-0b88853c438c,Brazil,government,14000270,ESCOLA MUNICIPAL PROFESSORA MARIA DAS DORES PEREIRA DE MATOS,3.0783,-62.7555,0.67,115,No,Municipal,Rural,Yes,2.0,Norte,1,Roraima,14,Alto Alegre,1400050,No
a67b98a0-2f40-35d5-aa84-6cffb0cbcf32,Brazil,government,14000288,ESC MUN PROF,3.0783,-62.7555,1.0,0,,Municipal,Rural,,,Norte,1,Roraima,14,Alto Alegre,1400050,No
71272de0-b62a-3109-b828-0046eb2c01ce,Brazil,government,14000296,ESCOLA ESTADUAL INDIGENA RIACHUELO,2.9938,-61.1681,1.0,212,Yes,Estadual,Rural,Yes,2.0,Norte,1,Roraima,14,Alto Alegre,1400050,Yes
ec2c0767-b0c8-36e0-be27-80f152d0cf68,Brazil,government,14000318,ESCOLA ESTADUAL RUI BARBOSA,3.2884,-61.0912,1.0,130,Yes,Estadual,Rural,Yes,5.0,Norte,1,Roraima,14,Alto Alegre,1400050,Yes
9ebaf88d-de20-3dec-ba8e-10e31c5842d7,Brazil,government,14000334,ESC MUN SANTA RITA,3.0783,-62.7555,1.0,0,,Municipal,Rural,,,Norte,1,Roraima,14,Alto Alegre,1400050,No
13502539-77de-3600-94ca-0c3151a73ece,Brazil,government,14000385,ESCOLA ESTADUAL INDIGENA WAIKAS,3.0783,-62.7555,0.67,17,No,Estadual,Rural,No,0.0,Norte,1,Roraima,14,Alto Alegre,1400050,No
ce72c09b-a244-3703-89b2-e344b0eda77e,Brazil,government,14000393,ESCOLA MUNICIPAL INDIGENA MAURICIO PEREIRA,4.1635,-60.533,0.94,131,No,Municipal,Rural,No,0.0,Norte,1,Roraima,14,Pacaraima,1400456,No
a723f5a9-0e61-3409-a921-e2e922aefb7b,Brazil,government,14000415,ESCOLA MUNICIPAL MI-VO,3.0783,-62.7555,0.67,323,No,Municipal,Urban,Yes,2.0,Norte,1,Roraima,14,Alto Alegre,1400050,Yes
68f6a4fd-2a11-353b-ac07-7afb119d33f3,Brazil,government,14000474,UFRR - ESCOLA AGROTECNICA,3.0702,-60.8128,1.0,266,Yes,Federal,Rural,Yes,5.0,Norte,1,Roraima,14,Boa Vista,1400100,No
af96e0e2-399f-3721-b348-ff7322dbc3cf,Brazil,government,14000482,ESCOLA ESTADUAL AYRTON SENNA DA SILVA,2.8164,-60.6669,1.0,1028,Yes,Estadual,Urban,Yes,5.0,Norte,1,Roraima,14,Boa Vista,1400100,Yes
04e7b1c1-a61f-3b73-90b2-0c70aa127f70,Brazil,government,14000490,ESCOLA ESTADUAL ANA LIBORIA,2.8232,-60.6951,1.0,796,Yes,Estadual,Urban,Yes,5.0,Norte,1,Roraima,14,Boa Vista,1400100,Yes
