uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
c620dd63-4123-36d0-b428-96fbcc670745,Brazil,government,33005320,E E M FRECHEIRAS,-21.5614,-42.0474,0.67,92,No,Municipal,Urban,No,0.0,Sudeste,3,Rio de Janeiro,33,Cambuci,3300902,No
6f261593-d6f7-3740-b43e-c9546023518f,Brazil,government,33000026,CE GOVERNADOR ROBERTO SILVEIRA,-21.1358,-41.681,0.94,290,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Rio de Janeiro,33,Bom Jesus do Itabapoana,3300605,Yes
d6b20d11-a3e6-3cf6-98b4-b45484334db9,Brazil,government,33000042,CE PADRE MELLO,-21.1355,-41.6719,1.0,375,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Rio de Janeiro,33,Bom Jesus do Itabapoana,3300605,Yes
26f329f4-6cc1-3816-bee2-70c8ff5d4798,Brazil,government,33000077,IFF - CAMPUS BOM JESUS DO ITABAPOANA,-21.1362,-41.6599,1.0,878,Yes,Federal,Urban,Yes,5.0,Sudeste,3,Rio de Janeiro,33,Bom Jesus do Itabapoana,3300605,Yes
fe461179-fe63-3eaa-aefb-6c77f2d2b99a,Brazil,government,33000115,CE ALCINDA LOPES PEREIRA PINTO,-21.1566,-41.6089,1.0,128,Yes,Estadual,Rural,Yes,5.0,Sudeste,3,Rio de Janeiro,33,Bom Jesus do Itabapoana,3300605,Yes
c910b5bc-0e90-351f-94fc-1841eac96a54,Brazil,government,33000158,CE EUCLIDES FELICIANO TARDIN,-21.1375,-41.6773,1.0,671,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Rio de Janeiro,33,Bom Jesus do Itabapoana,3300605,Yes
72eb055e-d9ca-37cc-84fc-a570cd1571fc,Brazil,government,33000174,E M FAZ MONTE CASTELO,-21.1658,-41.6962,1.0,0,,Municipal,Rural,,,Sudeste,3,Rio de Janeiro,33,Bom Jesus do Itabapoana,3300605,No
4fcc95f1-156a-38f1-9aee-b33102d64fa7,Brazil,government,33000182,E M JOAO FERNANDES TOME,-21.1658,-41.6962,1.0,0,,Municipal,Rural,,,Sudeste,3,Rio de Janeiro,33,Bom Jesus do Itabapoana,3300605,No
d6f804f7-cb7e-3752-89ad-09810fc0d7de,Brazil,government,33000190,ESCOLA MUNICIPAL JOSE BONIFACIO,-21.1464,-41.6836,1.0,92,Yes,Municipal,Urban,Yes,5.0,Sudeste,3,Rio de Janeiro,33,Bom Jesus do Itabapoana,3300605,Yes
4266c195-029c-3e99-aaa9-4b55115891ee,Brazil,government,33000204,E M NS DAS DORES,-21.1658,-41.6962,1.0,0,,Municipal,Rural,,,Sudeste,3,Rio de Janeiro,33,Bom Jesus do Itabapoana,3300605,No
