uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
c8fec2d8-7c09-3429-bc4d-917b3e4e97ff,Brazil,government,17052157,ESCOLA MUNICIPAL GARCA BRANCA,-12.6957,-47.8122,1.0,0,,Municipal,Rural,,,Norte,1,Tocantins,17,Paranã,1716208,No
fd1a3d39-b4ee-3100-88e0-0351111068e9,Brazil,government,17052165,ESCOLA MUNICIPAL BREJO ALEGRE,-12.6957,-47.8122,1.0,0,,Municipal,Rural,,,Norte,1,Tocantins,17,Paranã,1716208,No
cf339919-2800-3b65-a3f9-2e9664e3f6d7,Brazil,government,17000017,COL EST GETULIO VARGAS,-6.3645,-48.0726,1.0,516,No,Estadual,Urban,Yes,5.0,Norte,1,Tocantins,17,Ananás,1701002,Yes
f5c40ed4-d47b-3b43-80aa-ffc2fdae38db,Brazil,government,17000033,ESC EST ANTONIO ALVES MOREIRA,-6.2324,-48.187,0.94,0,,Estadual,Urban,,,Norte,1,Tocantins,17,Ananás,1701002,Yes
084980e6-3b98-3503-9c5b-a376f7add414,Brazil,government,17000041,ESCOLA ESTADUAL PRESIDENTE COSTA E SILVA,-6.3017,-48.2945,1.0,116,No,Estadual,Rural,Yes,2.0,Norte,1,Tocantins,17,Ananás,1701002,Yes
3a54495e-35f4-3249-8bf8-6468b4dfbbed,Brazil,government,17000050,ESC EVANGELICA GUNNAR VINGREN,-6.2324,-48.187,0.94,0,,Estadual,Urban,,,Norte,1,Tocantins,17,Ananás,1701002,Yes
3cb4e681-fa2c-3d0e-ac97-c0ee7645e741,Brazil,government,17000068,ESC MUL B CHAPADINHA II,-6.371,-48.0686,0.94,264,No,Municipal,Urban,Yes,5.0,Norte,1,Tocantins,17,Ananás,1701002,Yes
407224dd-a835-3334-9152-75cd10d557a6,Brazil,government,17000084,ESC MUL D SEBASTIAO TOMAZ,-6.4036,-48.0944,1.0,0,,Municipal,Rural,,,Norte,1,Tocantins,17,Ananás,1701002,No
9b32c9f3-6421-38cd-9141-1d3871425695,Brazil,government,17000092,ESC MUL DO BAIRRO CHAPADINHA I,-6.3732,-48.0742,1.0,345,No,Municipal,Urban,Yes,5.0,Norte,1,Tocantins,17,Ananás,1701002,Yes
f828f36f-37fe-3389-9aa4-639e1bf3a185,Brazil,government,17000106,ESC MUL JOAO DIAS BORGES,-6.3656,-48.0717,1.0,441,Yes,Municipal,Urban,Yes,5.0,Norte,1,Tocantins,17,Ananás,1701002,Yes
4dbf185c-37e4-3b2c-b236-276758fb430b,Brazil,government,17000114,ESC MUL JOSE HONORATO DA CRUZ,-6.2324,-48.187,0.94,0,,Municipal,Rural,,,Norte,1,Tocantins,17,Ananás,1701002,No
a2028e8a-a1d8-385b-925a-d027e9724b38,Brazil,government,17000130,ESC MUL MIN MARCOS FREIRE,-6.3671,-48.0829,1.0,225,No,Municipal,Urban,Yes,5.0,Norte,1,Tocantins,17,Ananás,1701002,Yes
31b0a7a3-12bf-396f-a91e-8f39e2f16aea,Brazil,government,17000165,ESC MUL STA ISABEL,-6.2324,-48.187,0.94,0,,Municipal,Rural,,,Norte,1,Tocantins,17,Ananás,1701002,No
fe78b20f-0cc2-397b-a305-3cafe50a691c,Brazil,government,17000173,ESCOLA PAROQUIAL SAO PEDRO - CONVENIADA,-6.3658,-48.0732,1.0,372,Yes,Estadual,Urban,Yes,5.0,Norte,1,Tocantins,17,Ananás,1701002,Yes
4c2b30c0-60eb-398e-b2cf-214e0620d058,Brazil,government,17000246,ESC MUL N SRA DO NAZARE,-6.4356,-47.913,0.94,0,,Municipal,Rural,,,Norte,1,Tocantins,17,Angico,1701051,No
d60b6502-6ad8-3e98-bb9f-324f92e1ecbe,Brazil,government,17000270,ESC MUL RAIMUNDO BARBOSA LIMA,-6.55,-47.9907,0.89,0,,Municipal,Rural,,,Norte,1,Tocantins,17,Angico,1701051,No
2cc51921-c6ff-34eb-9a05-2dfa1bcc6e0b,Brazil,government,17000289,ESC MUL SANTA RITA,-6.4356,-47.913,0.94,0,,Municipal,Rural,,,Norte,1,Tocantins,17,Angico,1701051,No
14a84d6d-a7b7-3190-8734-bae8c6cb2210,Brazil,government,17000297,ESC MUL SETE DE SETEMBRO,-6.4356,-47.913,0.94,0,,Municipal,Rural,,,Norte,1,Tocantins,17,Angico,1701051,No
dfacaf8a-ed1d-355e-a418-91d5b406ee87,Brazil,government,17000300,ESC MUL UNIAO,-6.4356,-47.913,0.94,0,,Municipal,Rural,,,Norte,1,Tocantins,17,Angico,1701051,No
