uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
bdfc9e82-a9fe-329d-a1f1-781c139ffeb6,Brazil,government,31000019,UFMG - COLEGIO TECNICO,-19.8718,-43.9632,1.0,648,Yes,Federal,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
894c951b-6c2f-30e0-b3b9-e718546fa6dc,Brazil,government,31000027,EE AARAO REIS,-19.9495,-44.0059,1.0,541,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
17a96f44-f4ce-3f9d-bd08-99ae4b584e0f,Brazil,government,31000035,EE BUENO BRANDAO,-19.9362,-43.9331,1.0,882,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
a6e924cb-d474-3157-bb23-18a4328f0227,Brazil,government,31000051,EE GUIA LOPES,-19.9086,-43.9946,1.0,297,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
63d42305-43f5-3772-b115-c17b20c86975,Brazil,government,31000060,EE PERO VAZ DE CAMINHA,-19.8826,-43.9455,1.0,161,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
6c31f730-f244-3c9a-a1e6-2627c6817988,Brazil,government,31000078,EE MAJOR DELFINO DE PAULA RICARDO,-19.8744,-43.9376,1.0,272,No,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
b91be727-7fdc-311f-9e01-eac74985e194,Brazil,government,31000086,EE PROFESSOR JOSE MESQUITA DE CARVALHO,-19.9482,-43.9499,1.0,928,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
bbaf1ff4-7ecb-30f4-b31c-b0ed02c4ad11,Brazil,government,31000096,IFMG - CAMPUS OURO BRANCO,-20.5135,-43.7131,1.0,390,Yes,Federal,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Ouro Branco,3145901,Yes
e1aecc4c-5290-3741-b078-9ab646e6eb11,Brazil,government,31000108,EE SANDRA RISOLETA DE LIMA HAUCK,-19.9378,-44.0053,1.0,26,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
c3a05ea3-6fe9-3a5d-bfe9-05c5f29655d9,Brazil,government,31000116,EE CABANA DO PAI TOMAS,-19.9445,-44.0018,1.0,317,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
3d6a72d0-4c38-387e-83f4-2a34e5a6a9ad,Brazil,government,31000124,EE DOUTOR SIMAO TAMM BIAS FORTES,-19.9584,-43.975,0.94,968,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
d8ab6060-0d69-3c18-8f13-4283ca34a77e,Brazil,government,31000132,EE GUIMARAES ROSA,-19.9121,-44.0221,1.0,787,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
1458f03f-4f3e-358a-837d-fdc5fc254e4f,Brazil,government,31000141,EE PRESIDENTE KENNEDY,-19.9119,-43.9583,1.0,0,,Estadual,Urban,,,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
5df10404-d9fa-3558-809e-38d38cb87989,Brazil,government,31000159,EE MANUEL CASASANTA,-19.964,-43.9794,0.94,680,No,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
f50f0e18-4cf9-3887-aa6c-4db9a6be71f8,Brazil,government,31000175,EE MARIA DE LOURDES DE OLIVEIRA,-19.8625,-43.9093,1.0,1042,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
ab6bc2ac-250d-36a4-9e39-efad6374f3db,Brazil,government,31000183,EE DOUTOR AMARO NEVES BARRETO,-19.9967,-44.0033,1.0,71,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
fc383af5-4c3a-3cdb-9784-acb234c6c70d,Brazil,government,31000191,EE CAIO NELSON DE SENA,-19.9014,-43.9712,1.0,600,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
7e6e2957-4b16-372d-af4b-f2778a93be24,Brazil,government,31000205,EE PROFESSORA FRANCISCA MALHEIROS,-19.8269,-43.9338,0.67,766,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
52f835d4-34ba-328d-8d6b-b1c85300e4e2,Brazil,government,31000213,EE HELENA PENA,-19.9058,-43.9254,1.0,527,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
80433300-02f0-398d-951d-92fbf85e755a,Brazil,government,31000221,EE PRESIDENTE ANTONIO CARLOS,-19.9448,-43.934,0.94,478,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
0c78375e-a23a-3e40-b6bf-ff810f1aa29a,Brazil,government,31000230,EE MARECHAL DEODORO DA FONSECA,-19.8869,-43.9076,1.0,467,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
02e008b4-3acc-388e-8a43-ee5ad162a3cb,Brazil,government,31000248,EE SANTO AFONSO,-19.8835,-43.9396,1.0,637,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
c2c1c79e-754f-320b-89e3-5b86289cf7d6,Brazil,government,31000256,EE JOSE MIGUEL DO NASCIMENTO,-19.9758,-43.9952,1.0,242,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
91575cf6-b556-3788-8f03-dd8bf35efbae,Brazil,government,31000264,EE AFONSO PENA,-19.9291,-43.9375,1.0,898,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
825f5880-16e7-3be2-a07a-36db010179d6,Brazil,government,31000272,EE PADRE JOAO MARIA KOOYMAN,-19.9039,-44.0101,1.0,220,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
cda558c9-cb03-3893-ad8d-994e49e843c6,Brazil,government,31000281,EE TECNICO INDUSTRIAL PROFESSOR FONTES,-19.8858,-43.9151,1.0,999,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
aa279f69-214d-3696-8cea-1a9b55b54315,Brazil,government,31000299,EE HERMENEGILDO CHAVES,-19.9525,-43.9917,1.0,416,No,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
ceb0335a-6f3b-38d2-bbf4-dfcc7b26004a,Brazil,government,31000302,EE PRESIDENTE DUTRA,-19.8868,-43.9185,1.0,1533,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Minas Gerais,31,Belo Horizonte,3106200,Yes
