uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
44799a67-e118-399f-beb9-ab97a02bbeb3,Brazil,government,52000028,COLEGIO ESTADUAL JOAO XAVIER FERREIRA,-14.5431,-49.9676,1.0,401,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Goiás,52,Crixás,5206404,Yes
4b0eb9ab-69fe-3a54-986e-0d0e03a38240,Brazil,government,52000079,COLEGIO ESTADUAL JURANDIR CARDOSO DIAS,-14.8454,-50.0021,1.0,86,Yes,Estadual,Rural,Yes,5.0,Centro-Oeste,5,Goiás,52,Crixás,5206404,Yes
769dd48d-cf64-3f57-8479-4a1d3db7be18,Brazil,government,52000087,COLEGIO ESTADUAL MANOEL LINO DE CARVALHO,-14.5333,-49.9624,1.0,544,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Goiás,52,Crixás,5206404,Yes
ca2657e1-49db-31b9-a89a-9116b1417990,Brazil,government,52000095,COLEGIO ESTADUAL PRUDENCIO FERREIRA,-14.549,-49.9702,0.94,339,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Goiás,52,Crixás,5206404,Yes
0c3802c9-69fa-3dab-9ffb-a67cd3bfa4e3,Brazil,government,52000206,ESC MUL IZABEL MIRANDA,-14.5465,-49.971,0.94,171,Yes,Municipal,Urban,Yes,5.0,Centro-Oeste,5,Goiás,52,Crixás,5206404,Yes
9a39d1be-e9e4-3b48-8b57-77ea016d9a9f,Brazil,government,52000214,ESC MUL JOAQUIM DE SOUZA VILAS BOAS,-14.5398,-49.9698,1.0,297,Yes,Municipal,Urban,Yes,5.0,Centro-Oeste,5,Goiás,52,Crixás,5206404,Yes
5ee2ca45-9388-387c-a4bd-00d70d9112ac,Brazil,government,52000281,ESC MUL RURAL SEBASTIAO MACHADO DE AZEVEDO,-14.7121,-49.8504,1.0,27,Yes,Municipal,Rural,Yes,5.0,Centro-Oeste,5,Goiás,52,Crixás,5206404,Yes
4dbd0f2f-99a7-3fe3-ba00-690f677f1b66,Brazil,government,52000486,ESCOLA MUNICIPAL RURAL ARLINDO DO CARMO RIBEIRO,-14.5464,-49.9711,1.0,26,No,Municipal,Rural,Yes,5.0,Centro-Oeste,5,Goiás,52,Crixás,5206404,Yes
d2a6b79c-0ed3-34b8-833d-8d4774816910,Brazil,government,52000648,COLEGIO ESTADUAL COSTA E SILVA,-14.7497,-50.5697,1.0,866,No,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Goiás,52,Mozarlândia,5214002,Yes
e2043d84-8c68-3e65-ab7a-f9d6a5198873,Brazil,government,52000680,ESCOLA MUNICIPAL CHAGAS GUEDES,-14.7508,-50.5669,1.0,769,Yes,Municipal,Urban,Yes,5.0,Centro-Oeste,5,Goiás,52,Mozarlândia,5214002,Yes
8a96858d-3e82-3570-ba1f-9aa2f1fbcd61,Brazil,government,52000761,ESCOLA MUNICIPAL TANCREDO FERREIRA PINTO,-14.7565,-50.5698,1.0,400,No,Municipal,Urban,Yes,5.0,Centro-Oeste,5,Goiás,52,Mozarlândia,5214002,Yes
95126d48-eb32-34b7-b7fb-9410bd5e00d1,Brazil,government,52000834,CENTRO EDUCACIONAL MUL LILLIPUT,-14.7487,-50.5759,1.0,176,No,Municipal,Urban,Yes,2.0,Centro-Oeste,5,Goiás,52,Mozarlândia,5214002,Yes
a6074cca-31c9-3988-9480-9a39d7066037,Brazil,government,52000842,COLEGIO ESTADUAL OTAVIANO SANTOS CALDAS,-13.7767,-50.2804,1.0,496,No,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Goiás,52,Mundo Novo,5214051,Yes
