uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
ddc40126-576c-39cd-9e37-fdd00d4d99a5,Brazil,government,35000012,AYRES DE MOURA PROFESSOR,-23.5123,-46.7497,1.0,558,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
9f22270d-3e06-3908-a983-30cd480e1119,Brazil,government,35000024,GAVIAO PEIXOTO BRIGADEIRO,-23.4047,-46.7594,1.0,2486,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,No
31191231-cbf9-387e-a1f4-66af22ee3cec,Brazil,government,35000036,JOAO SOLIMEO,-23.4695,-46.6984,1.0,2352,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
f337b716-b469-3fbd-99c6-0f90de9799b7,Brazil,government,35000048,WALFREDO ARANTES CALDAS PROFESSOR,-23.464,-46.6797,0.94,1028,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
0d8e4870-2db6-3980-b448-3624f401d516,Brazil,government,35000059,SEBASTIAO DE OLIVEIRA GUSMAO PROFESSOR,-23.4383,-46.7924,1.0,973,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
58a783c5-40ab-32c3-93d8-993833d91fa4,Brazil,government,35000061,SUZANA DE CAMPOS DONA,-23.4068,-46.7553,1.0,891,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
ecb5a162-3c6d-3e8f-a443-8caf5020c7cd,Brazil,government,35000073,JULIO DE FARIA E SOUZA PROFESSOR,-23.4673,-46.6747,1.0,460,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
eb44a628-c9f3-3891-8cb1-1477dc60acdf,Brazil,government,35000085,JULIO CESAR DE OLIVEIRA PROFESSOR,-23.4817,-46.7458,1.0,590,No,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
a6389290-a1dd-3de2-a23a-2bdb751ce471,Brazil,government,35000097,RENATO DE ARRUDA PENTEADO PROFESSOR,-23.4581,-46.7022,1.0,1263,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,No
489a5588-30e2-3511-87ab-7c0fe7b87907,Brazil,government,35000103,JOAO BOEMER JARDIM PROFESSOR,-23.4613,-46.6739,1.0,981,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
c3444c1c-8922-3b16-b8c8-242ca3dca433,Brazil,government,35000115,FRANCISCO FARIA NETO PROFESSOR,-23.4506,-46.7159,1.0,836,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
387b304d-89ac-38e2-94f6-e4606c1680a1,Brazil,government,35000127,JOSE ALTENFELDER SILVA PROFESSOR,-23.5136,-46.7518,1.0,755,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
9448d1a2-ec38-3207-8c17-5dbbd9ef3d19,Brazil,government,35000139,MARIANO DE OLIVEIRA PROFESSOR,-23.4915,-46.7156,1.0,1245,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,No
12ea583e-0f78-381c-9fbc-0cea37bfe6b1,Brazil,government,35000140,SILVIO XAVIER ANTUNES PROFESSOR,-23.5017,-46.7132,1.0,513,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
feadbe9e-4620-3715-b878-6e3bc6386717,Brazil,government,35000152,OCTAVIO MONTEIRO DE CASTRO PROFESSOR,-23.5045,-46.7446,1.0,322,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
16c60d3c-ef39-34ad-8a80-31cfb99b7787,Brazil,government,35000164,PIO TELLES PEIXOTO PROFESSOR,-23.5116,-46.7487,1.0,626,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
384424c9-6a8d-35f2-95b3-1b1148b93d66,Brazil,government,35000176,ZENAIDE VILALVA DE ARAUJO PROFESSORA,-23.5007,-46.7123,1.0,1277,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,No
1c46e1bc-a443-3726-b486-bd1c946a8221,Brazil,government,35000188,ANTONIO CANDIDO CORREA GUIMARAES FILHO PROFESSOR,-23.5047,-46.7582,0.67,1021,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
d1c046a7-1fae-35c4-8917-1af8242b98da,Brazil,government,35000197,AGENOR COUTO DE MAGALHAES DOUTOR,-23.4715,-46.7466,1.0,928,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
e201a2ae-6b60-3451-9178-31aad7c738ea,Brazil,government,35000206,ALIPIO DE BARROS PROFESSOR,-23.4795,-46.7188,1.0,672,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,No
422d7244-f586-3028-9bd1-4554e6109e71,Brazil,government,35000218,ANTONIO FRANCISCO REDONDO PROFESSOR,-23.4969,-46.7434,1.0,731,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
99381b26-e8ea-3036-9406-6cba9b3cd37a,Brazil,government,35000224,CANDIDO GONCALVES GOMIDE PROFESSOR,-23.4828,-46.7262,1.0,1496,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
437e5f6d-953c-348e-87d4-0d3af507d863,Brazil,government,35000231,CHIQUINHA RODRIGUES,-23.472,-46.6836,0.94,1058,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
3f018299-8927-30fb-83de-635069720fe9,Brazil,government,35000243,ISABEL VIEIRA DE SERPA E PAIVA PROFESSORA,-23.4553,-46.7462,1.0,480,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
0ea956ce-a891-38df-b960-527e4ccd1c8a,Brazil,government,35000255,CLODOMIRO CARNEIRO,-23.4713,-46.7032,1.0,773,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
1c5321ca-01df-307f-9b63-623443121cdc,Brazil,government,35000267,ERMANO MARCHETTI,-23.4933,-46.7298,1.0,1145,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,No
020fd1a6-75a4-34bb-881c-65cdc09e9cc9,Brazil,government,35000279,GALDINO LOPES CHAGAS PROFESSOR,-23.4863,-46.6973,0.67,1079,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,Yes
a43a1dca-6dd2-3b86-a1bd-1b3e30d26727,Brazil,government,35000280,HUMBERTO DE SOUZA MELLO GENERAL,-23.4457,-46.7395,0.67,2107,Yes,Estadual,Urban,No,0.0,Sudeste,3,São Paulo,35,São Paulo,3550308,No
