uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
8faf4f67-931a-33d1-8b40-964ac38d9b81,Brazil,government,29024250,ESCOLA MUNICIPAL SAO JOSE,-8.8776,-39.5414,0.67,35,No,Municipal,Rural,No,0.0,Nordeste,2,Bahia,29,Curaçá,2909901,No
60d219e6-b5b4-3ca3-8409-6339b72dbd0e,Brazil,government,29000084,ESCOLA FREDERICO RODRIGUES DE OLIVEIRA,-12.6926,-44.4297,0.67,217,No,Municipal,Rural,Yes,2.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
0525a6f8-d51a-356b-83f7-10d15790735c,Brazil,government,29000092,ESCOLA GETULIO VARGAS,-12.6586,-44.3972,1.0,170,No,Municipal,Rural,Yes,2.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
1c7ab37d-3736-3e3d-bb58-572c12c6e247,Brazil,government,29000122,ESCOLA JUTAHY MAGALHAES,-12.4088,-44.5216,1.0,129,No,Municipal,Rural,Yes,2.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
c435cbba-3ac4-3ae5-b937-9c8caf67791c,Brazil,government,29000203,ESCOLA MANOEL ACACIO DE SOUSA,-12.4253,-44.7344,1.0,37,Yes,Municipal,Rural,No,0.0,Nordeste,2,Bahia,29,Baianópolis,2902500,No
4154bf0a-a442-303c-b0d9-ea9ad21a0244,Brazil,government,29000211,ESCOLA MATEUS SOUZA VIEIRA,-12.3439,-44.5326,0.67,293,No,Municipal,Rural,Yes,2.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
3d0a49ad-bb19-365a-ab10-18b98222466e,Brazil,government,29000220,ESCOLA PADRE JOSE DE ANCHIETA,-12.6594,-44.3961,1.0,183,No,Municipal,Rural,Yes,2.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
b5a624cc-ef35-308a-854a-8cdd719aea9f,Brazil,government,29000270,ESCOLA CAIO TORRES BANDEIRA,-12.3068,-44.536,0.94,136,No,Municipal,Urban,Yes,5.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
c024c351-042b-37bb-b558-d406a86fae45,Brazil,government,29000289,ESCOLA MUNICIPAL CASTRO ALVES,-12.3066,-44.5377,1.0,138,Yes,Municipal,Urban,Yes,2.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
41ef48bf-b4d8-3948-a4bd-ee33e655b046,Brazil,government,29000440,ESCOLA MONTEIRO LOBATO,-12.3439,-44.5326,0.67,135,No,Municipal,Rural,Yes,2.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
ded87c08-f4d1-38ee-9022-e122869be22c,Brazil,government,29000505,ESCOLA PEDRO MANOEL DE NOVAIS,-12.3439,-44.5326,1.0,0,,Municipal,Rural,,,Nordeste,2,Bahia,29,Baianópolis,2902500,No
ab50b367-73be-312f-b2ec-36567df33f50,Brazil,government,29000521,ESCOLA RUI BARBOSA,-12.3071,-44.5367,1.0,154,Yes,Municipal,Urban,Yes,5.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
cc88e9ac-4e22-37aa-9718-40e93bb06687,Brazil,government,29000580,ESCOLA MUNICIPAL SENHOR DO BONFIM,-12.3439,-44.5326,0.67,63,No,Municipal,Rural,No,0.0,Nordeste,2,Bahia,29,Baianópolis,2902500,No
273f3401-7145-30d1-a1bf-99c34e2c655e,Brazil,government,29000599,EE - COLEGIO ESTADUAL PIO ALVES DOS SANTOS,-12.307,-44.5387,0.94,380,Yes,Estadual,Urban,Yes,5.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
0d797551-1562-34de-bd6b-7d5b8c51ba34,Brazil,government,29000637,ESCOLA MUN D PEDRO I,-12.3072,-44.3362,1.0,77,No,Municipal,Rural,No,0.0,Nordeste,2,Bahia,29,Baianópolis,2902500,No
5a0e485a-9938-38aa-a8c1-8c74b6cc946c,Brazil,government,29000688,ESCOLA JOSE ALVES SOBRINHO,-12.6926,-44.4297,0.67,157,No,Municipal,Rural,Yes,2.0,Nordeste,2,Bahia,29,Baianópolis,2902500,Yes
0c5e1117-536e-3ac1-bcd1-49c06de4ee0d,Brazil,government,29000785,CENTRO EDUCACIONAL LUIZ VIANA FILHO,-12.0176,-45.525,0.61,740,No,Municipal,Urban,Yes,5.0,Nordeste,2,Bahia,29,Barreiras,2903201,Yes
15e1aacc-617d-30af-b932-ac11ee640040,Brazil,government,29000793,CENTRO EDUCACIONAL SAGRADO CORACAO DE JESUS,-12.1548,-44.9938,1.0,1050,No,Municipal,Urban,Yes,5.0,Nordeste,2,Bahia,29,Barreiras,2903201,Yes
a54445b4-c6b3-3569-9697-c6fdfff33079,Brazil,government,29000815,CENTRO EDUCACIONAL TARCILO VIEIRA DE MELO,-12.0176,-45.525,0.61,881,No,Municipal,Urban,Yes,5.0,Nordeste,2,Bahia,29,Barreiras,2903201,Yes
27b9e4d0-f467-366e-a84c-af62f2cb0b73,Brazil,government,29000831,EE - COLEGIO DEMOCRATICO ESTADUAL MARCOS FREIRE,-12.151,-45.0049,0.94,315,Yes,Estadual,Urban,Yes,5.0,Nordeste,2,Bahia,29,Barreiras,2903201,Yes
2e0244c5-f28c-32ae-bb13-5de8b917a30d,Brazil,government,29000840,EE - COLEGIO ESTADUAL ANTONIO GERALDO,-12.1462,-44.9956,1.0,1346,Yes,Estadual,Urban,Yes,5.0,Nordeste,2,Bahia,29,Barreiras,2903201,Yes
465e273b-2ea5-38b7-ba6e-e748f69a5e78,Brazil,government,29000858,COLEGIO MUNICIPAL EURIDES SANTANNA,-12.1291,-45.0058,1.0,1228,No,Municipal,Urban,Yes,5.0,Nordeste,2,Bahia,29,Barreiras,2903201,Yes
3ba76969-1990-3ce9-b134-def5e6720221,Brazil,government,29000904,COLEGIO MUN PROF VALDETE PIEDADE DE HOLANDA,-12.1133,-44.9494,1.0,610,Yes,Municipal,Urban,Yes,5.0,Nordeste,2,Bahia,29,Barreiras,2903201,Yes
c2dc119a-cd6c-3abb-a113-47ee6b68de65,Brazil,government,29000920,CENTRO DE EDUCACAO INFANTIL NOSSA SENHORA DAS GRACAS,-12.0176,-45.525,0.61,164,No,Municipal,Urban,No,0.0,Nordeste,2,Bahia,29,Barreiras,2903201,No
56c9de0c-611a-321a-9424-86422890e97b,Brazil,government,29000939,CENTRO DE EDUCACAO INFANTIL SAGRADO CORACAO DE JESUS,-12.0176,-45.525,0.61,106,No,Municipal,Urban,No,0.0,Nordeste,2,Bahia,29,Barreiras,2903201,No
c6e10140-c329-3625-b780-c2a5b2331cc4,Brazil,government,29000971,EE - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DA BACIA DO RIO GRANDE,-12.1426,-44.9645,1.0,1331,Yes,Estadual,Urban,Yes,5.0,Nordeste,2,Bahia,29,Barreiras,2903201,Yes
4d1922ac-3f64-3ba0-a1aa-6e3c0e799c61,Brazil,government,29001005,ESCOLA MUNICIPAL CAPITAO MARCOLINO,-12.0176,-45.525,0.61,31,No,Municipal,Rural,No,0.0,Nordeste,2,Bahia,29,Barreiras,2903201,No
01b1a41c-5d7e-3d40-847c-66d18d043bd0,Brazil,government,29001021,ESCOLA MUNICIPAL DONA MARIA CASTRO E SILVA,-12.1644,-45.0075,1.0,427,Yes,Municipal,Urban,Yes,5.0,Nordeste,2,Bahia,29,Barreiras,2903201,Yes
