uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
b0ba5ffb-3318-3862-bd60-fdbc2c59c01f,Brazil,government,13000055,ESC MUN SAO JOSE,-0.4652,-63.4347,0.67,7,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
b2179414-1791-3067-a8c1-02c6b368d5eb,Brazil,government,13000110,ESC MUN DR ANDRE ARAUJO,-0.4652,-63.4347,0.67,23,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
2a90ef69-1b83-3ba3-9ed6-b027adc32e7b,Brazil,government,13000128,ESC MUN DUQUE DE CAXIAS,-0.4652,-63.4347,1.0,0,,Municipal,Rural,,,Norte,1,Amazonas,13,Barcelos,1300409,No
79ff70f5-2e8a-35de-ae51-31e084f66638,Brazil,government,13000136,ESCOLA ESTADUAL PE JOAO BADALOTTI,-0.9692,-62.9267,0.67,599,Yes,Estadual,Urban,Yes,2.0,Norte,1,Amazonas,13,Barcelos,1300409,Yes
5d6312c5-3571-39a9-a573-881a39a69c52,Brazil,government,13000144,ESC MUN EVARISTA BRAZ,-0.9744,-62.9185,1.0,124,No,Municipal,Urban,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
7dbbfd3e-e872-32f1-9c46-f22f9ae4551d,Brazil,government,13000179,ESC MUN FREDERICO MACHADO,-0.4652,-63.4347,0.67,35,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
4379c193-a233-34a8-b10e-dc58ccb81f27,Brazil,government,13000187,ESC MUN SANTA HELENA,-0.4652,-63.4347,0.67,6,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
da200e24-2fc8-3f27-af4a-39ec30514697,Brazil,government,13000209,ESC MUN IVO DE ALMEIDA,-0.4652,-63.4347,1.0,0,,Municipal,Rural,,,Norte,1,Amazonas,13,Barcelos,1300409,No
c50e5a30-ec2a-305b-af66-f48181180b6e,Brazil,government,13000225,ESC MUN FABIO LUCENA,-0.4652,-63.4347,0.67,17,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
9e0d821c-154e-3608-a0b5-d00e41af6ebc,Brazil,government,13000241,ESC MUN MOACIR FERNANDES DE OLIVEIRA,-0.4652,-63.4347,0.67,5,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
9b70cb17-46fb-37bc-9609-b806e9809d8f,Brazil,government,13000276,ESC MUN PADRE JOSE DOMITROWISK,-0.4652,-63.4347,1.0,0,,Municipal,Rural,,,Norte,1,Amazonas,13,Barcelos,1300409,No
cd406b09-7add-3b90-8983-347e1f307e80,Brazil,government,13000314,ESC MUN SANTA MARIA,-0.4652,-63.4347,0.67,4,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
6569d0e0-afc8-3ff1-9ceb-a82ef91ecb83,Brazil,government,13000322,ESC MUN SANTA RITA,-1.4572,-61.6352,1.0,117,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
903c42df-bdd5-36c8-8434-90a6be57551e,Brazil,government,13000330,ESC MUN SANTA TEREZINHA,-0.4652,-63.4347,0.67,50,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
2f732d1a-dd35-39e1-94e4-920e2e2d344c,Brazil,government,13000349,ESC MUN SANTO ALBERTO,-0.4652,-63.4347,0.67,27,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
fea5773b-237d-3fad-ba83-4e2e75210262,Brazil,government,13000357,ESC MUN SANTO ALBERTO,-1.3947,-61.9792,1.0,23,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
24684ece-029e-37c7-816b-cbecb5d81bbe,Brazil,government,13000365,ESC MUN TAPIIRA,-1.7658,-62.2244,1.0,53,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
f1155a5a-c39d-3228-99d7-1d355ea85de4,Brazil,government,13000381,ESC MUN VALDEMAR MACHADO DA SILVA,-0.4652,-63.4347,0.67,57,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
37bf2e2f-b9f5-366a-8a5c-4d7d4ac97537,Brazil,government,13000403,ESCOLA ESTADUAL ANGELINA PALHETA MENDES,-0.9754,-62.9262,1.0,590,No,Estadual,Urban,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,Yes
2e49bfce-ae4c-36bb-b108-0900ede547d6,Brazil,government,13000411,ESCOLA ESTADUAL SAO FRANCISCO DE SALES,-0.9684,-62.9292,1.0,977,Yes,Estadual,Urban,Yes,2.0,Norte,1,Amazonas,13,Barcelos,1300409,Yes
2555713e-2ba8-33cd-83c4-9af7767d0fc6,Brazil,government,13000420,ESC MUN IRMA ROSA CUNHA,-0.4652,-63.4347,0.67,16,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
1ab74b06-cd23-3893-8b09-831bbb2f9be1,Brazil,government,13000438,ESC MUN SAO FRANCISCO,-0.4652,-63.4347,1.0,0,,Municipal,Rural,,,Norte,1,Amazonas,13,Barcelos,1300409,No
5171177f-fd31-36ae-a1f5-0dbb9a9867b2,Brazil,government,13000446,ESC MUN VEREADOR JOSE BASILIO,-0.4652,-63.4347,0.67,8,No,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Barcelos,1300409,No
9a5ca469-962a-3ab1-b078-1b19a8d0a0d1,Brazil,government,13000519,ESC MUL DOM PEDRO II,-2.0471,-61.702,0.61,66,Yes,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Novo Airão,1303205,No
794c96bb-659c-32c7-8523-c7d835dc5f3c,Brazil,government,13000551,ESC MUL LUIZ TOME VELOSO,-2.0471,-61.702,0.61,35,Yes,Municipal,Rural,No,0.0,Norte,1,Amazonas,13,Novo Airão,1303205,No
